"gameId","playId","nflId_def","targetNflId","eps_ball_skills"
2018120212,441,71251,2495438,0.153
2018102900,2068,71251,2530763,0.126
2018102102,3621,71251,2558250,0.109
2018112505,126,71251,2560738,0.082
2018100400,2055,71251,2556396,0.036
2018101412,2441,71251,2556214,-0.275
2018102102,1206,71251,2550284,-0.301
2018100400,2944,71251,2560933,-0.478
2018112505,1419,71251,2543828,-0.506
2018120212,1647,71251,2552608,-0.637
2018091612,413,71251,2553650,-1.069
2018111108,1321,71251,2495469,-1.27
2018102100,3008,71423,2505299,-0.572
2018101411,965,71423,2550256,-0.948
2018102106,1037,71441,2560994,-0.042
2018092313,3403,71441,497240,-0.093
2018112200,3057,71441,2535964,-0.156
2018091000,494,71441,2543828,-0.191
2018092313,2075,71441,497240,-0.278
2018123002,3222,71441,2560907,-0.349
2018100704,2544,71441,497236,-0.363
2018111100,1055,71441,2560810,-1.021
2018102108,686,79848,2495459,1.404
2018123012,2811,79848,2555343,0.719
2018112506,719,79848,2560968,0.699
2018093007,4231,79848,2495469,0.589
2018120300,1932,79848,2540160,0.244
2018101100,287,79848,2560968,0.144
2018092308,2829,79848,2556396,0.139
2018100709,3521,79848,2552608,0.112
2018121611,3399,79848,2552475,0.091
2018102108,3199,79848,2552458,0.071
2018121611,3878,79848,2540169,0.021
2018101100,3564,79848,2560968,-0.025
2018120300,927,79848,2552415,-0.058
2018120912,1779,79848,2555224,-0.069
2018111809,2324,79848,2541834,-0.075
2018121611,4006,79848,2540169,-0.176
2018122310,1785,79848,2560951,-0.22
2018102800,1180,79848,2561018,-0.225
2018090600,75,79848,2495454,-0.238
2018101100,2834,79848,2543496,-0.247
2018102108,2793,79848,2560813,-0.839
2018091602,1976,80431,2541785,-0.019
2018102810,2557,80431,2557889,-0.489
2018123007,2446,80668,2539303,2.93
2018101408,229,80668,2550542,1.745
2018112502,3013,80668,2558856,0.042
2018102801,1793,80668,2550256,-0.056
2018110402,947,80668,2553895,-0.123
2018102801,145,80668,2550256,-0.148
2018121700,1170,80668,2560878,-0.558
2018110402,972,80668,2553895,-0.604
2018101408,2204,80668,2532933,-0.766
2018120209,3169,80668,2550656,-0.77
2018101412,3568,89756,2556214,1.001
2018090905,4464,89756,2561427,0.85
2018101412,1797,89756,2556214,0.362
2018093006,2184,89756,2560994,0.073
2018092313,751,89756,2532884,0.057
2018112505,550,89756,2532887,0.057
2018100400,4405,89756,2550405,-0.032
2018121610,2279,89756,2560920,-0.033
2018120212,772,89756,2556803,-0.151
2018120212,3624,89756,2541785,-0.157
2018101412,2586,89756,2540204,-0.275
2018102102,4256,89756,2553432,-0.28
2018120906,470,89756,2540202,-0.587
2018100400,3750,89756,2543759,-0.754
2018112505,1827,89756,2543828,-0.912
2018120906,1240,89756,2540202,-1.482
2018102102,4750,89756,2553432,-3.203
2018102103,1076,238227,2495139,0.223
2018112504,2114,238227,2560994,-0.042
2018111804,2747,238227,2558942,-0.274
2018102103,3174,238227,2552647,-0.278
2018122300,181,238227,2555295,-0.486
2018112501,2174,494259,2559159,0.66
2018111810,2265,494259,2550521,0.355
2018112501,525,494259,2559159,0.138
2018090907,3955,494259,2557858,0.049
2018091612,2662,494259,2558956,-0.177
2018111104,1122,494259,2540232,-0.178
2018112501,3363,494259,2560729,-0.257
2018101410,142,494259,2553454,-0.334
2018093005,1063,494259,2543828,-0.428
2018092304,1780,494259,2495469,-0.519
2018102104,2891,494259,2555346,-0.574
2018112501,875,494259,2560729,-2.091
2018102811,3164,494261,2541161,0.099
2018111101,3396,494261,2552559,-0.247
2018102101,624,494261,2555430,-0.335
2018100800,563,494261,2540011,-0.419
2018123007,1731,494261,2560894,-2.223
2018121608,4164,494277,2550198,-0.358
2018102100,1726,494277,2558846,-2.559
2018123006,766,494287,2560738,1.464
2018120906,680,494287,2552409,0.572
2018093006,3713,494287,2506404,0.379
2018120212,392,494287,2557991,0.15
2018100400,3818,494287,2543466,0.132
2018120212,1434,494287,2541161,0.013
2018122308,3957,494287,2559880,-0.1
2018091612,1667,494287,2543683,-0.119
2018090905,3621,494287,2560951,-0.148
2018120906,3237,494287,2540202,-0.262
2018100400,2992,494287,2560933,-0.314
2018102900,4487,494287,2495139,-0.315
2018100400,4141,494287,2560742,-0.33
2018120906,3627,494287,2540202,-0.388
2018112505,3842,494287,2560738,-0.402
2018091612,3236,494287,2553650,-0.57
2018111108,2738,494287,2561521,-0.611
2018091612,282,494287,2543683,-0.747
2018100400,3842,494287,2560742,-1.861
2018120901,2400,494289,2557889,0.053
2018102102,1799,494289,2530515,0.02
2018123005,3830,494289,2541785,-0.037
2018122312,1980,494289,2558914,-0.196
2018102102,1889,494289,238498,-0.617
2018093001,3432,494289,2550656,-0.757
2018111808,862,494307,2540154,0.271
2018121501,144,494307,2543488,0.035
2018111808,292,494307,2540154,-0.117
2018112509,1849,494307,2540215,-0.148
2018101409,3252,494307,2540169,-0.262
2018120910,2403,494307,2558266,-0.466
2018121300,523,496723,2505299,-0.027
2018121300,1482,496723,2553913,-0.662
2018112509,2433,496727,2552399,1.951
2018123009,2727,496727,2557976,1.323
2018110400,3796,496727,2560957,0.797
2018110400,4347,496727,71269,0.738
2018110800,2914,496727,2552458,0.018
2018121610,3036,496727,497240,-0.223
2018110800,3177,496727,2532978,-0.266
2018121610,3815,496727,238498,-0.374
2018110400,481,496727,2555209,-0.885
2018121610,3284,496733,238498,2.985
2018122313,2480,496733,2556370,0.351
2018110400,1902,496733,2550256,0.178
2018102807,3640,496733,2543488,0.097
2018112509,1673,496733,2553667,-0.034
2018120208,738,496733,2540154,-0.047
2018100707,3724,496733,2495454,-0.139
2018101401,1471,496733,2495450,-0.299
2018110800,791,496733,2552458,-0.393
2018102807,1032,496733,2543488,-0.53
2018110400,2895,496733,2543847,-0.613
2018090901,1306,496733,2543488,-3.02
2018101403,3924,496735,79607,6.414
2018120204,3531,496735,2543488,2.306
2018101403,2138,496735,2557863,1.172
2018121500,3535,496735,2560738,1.04
2018110407,1925,496735,497322,0.703
2018110407,1031,496735,497322,0.343
2018091607,1512,496735,2557870,0.255
2018102104,3247,496735,2552471,0.12
2018102104,2581,496735,2561018,0.108
2018100712,4111,496735,2559193,0.107
2018102104,3378,496735,2561018,0.072
2018111806,2226,496735,2560847,0.02
2018110407,2380,496735,2559947,-0.002
2018120904,3089,496735,2532865,-0.08
2018120904,1427,496735,2558877,-0.151
2018120204,3971,496735,2552597,-0.176
2018090905,963,496735,2530515,-0.196
2018120904,3620,496735,2556396,-0.606
2018090905,2433,496735,497240,-0.692
2018102500,2829,496735,2555230,-1.492
2018123001,2070,496739,2559159,2.731
2018091604,2199,496739,2560738,1.863
2018111103,3244,496739,2558116,1.747
2018120906,3013,496739,2537931,0.879
2018100702,2015,496739,2557976,0.442
2018102500,2655,496739,2555234,-0.132
2018091604,2001,496739,2560738,-0.178
2018120906,3834,496739,238498,-0.178
2018111103,3707,496739,2495187,-0.303
2018120206,2727,496739,2557863,-0.738
2018121607,526,496739,2561027,-0.738
2018102106,1299,496739,2560765,-0.779
2018090903,3029,496739,2495966,-3.417
2018112600,250,496828,2541316,0.108
2018120211,2644,496828,2557885,-0.326
2018090910,1876,496937,2557997,0.213
2018091613,2281,496937,2543590,-0.02
2018090910,725,496937,2495700,-0.201
2018092700,2184,1037374,2552608,0.88
2018092700,1680,1037374,2541785,0.519
2018111900,2170,1037374,2556214,0.291
2018092700,3810,1037374,2552608,0.242
2018111900,4553,1037374,2556214,0.161
2018091609,3167,1037374,2560781,0.055
2018111900,3163,1037374,2552652,-0.052
2018092700,2696,1037374,2552608,-0.311
2018123014,4206,1037374,2558266,-0.577
2018111900,5256,1037374,2556214,-1.045
2018111900,4120,1037374,2556214,-3.368
2018091700,3637,2495108,2560835,5.116
2018111100,3281,2495108,2543836,2.411
2018111802,2823,2495108,2552608,1.34
2018120901,4225,2495108,2540169,0.416
2018092311,2246,2495108,2553435,0.399
2018110401,4092,2495108,2543471,0.271
2018122312,762,2495108,2558918,0.059
2018102102,2300,2495108,238498,0.058
2018111802,59,2495108,2552608,0.055
2018111802,4384,2495108,2552608,0.033
2018111802,3120,2495108,2552608,0.03
2018110401,4741,2495108,2495453,-0.022
2018120901,1715,2495108,2543498,-0.11
2018120207,1009,2495108,2541944,-0.206
2018120207,2405,2495108,2541944,-1.241
2018102200,2687,2495136,2555295,0.304
2018101400,3436,2495136,2556466,-0.051
2018112202,3011,2495136,2559385,-0.397
2018120210,3169,2495153,2556214,2.62
2018112500,3185,2495153,2560747,0.799
2018111109,3332,2495153,2540154,0.282
2018102808,659,2495153,2543466,0.128
2018122400,3360,2495153,2558985,0.091
2018091001,1151,2495153,2543498,-0.095
2018102808,3440,2495153,2540232,-0.117
2018120913,837,2495153,2540215,-0.141
2018102808,1678,2495153,2530700,-0.188
2018123004,1170,2495153,2540258,-0.24
2018091001,3315,2495153,2543498,-0.749
2018091611,2612,2495153,497322,-0.754
2018092306,2567,2495153,2649,-0.904
2018091602,2547,2495170,2541785,-0.105
2018091602,3122,2495170,2552608,-4.888
2018120201,381,2495202,2557976,0.604
2018092301,1423,2495202,2552631,-0.893
2018123003,3569,2495251,2561018,1.118
2018111806,2598,2495251,2555343,0.581
2018111806,3182,2495251,2555343,0.414
2018110407,3220,2495251,497322,0.241
2018120904,2359,2495251,2556396,0.172
2018123003,3591,2495251,2559153,0.106
2018120904,4382,2495251,2532865,0.058
2018123003,2995,2495251,2543614,0
2018093004,5432,2495251,2543759,-0.055
2018110407,2356,2495251,2560888,-0.825
2018123015,1768,2495252,2553435,0.447
2018102804,1686,2495252,2560765,0.159
2018111110,412,2495252,2555364,0.103
2018102804,1662,2495252,2541199,-0.036
2018111110,1601,2495252,2543498,-0.16
2018091606,1420,2495272,2540158,0.234
2018091606,972,2495272,2540158,-0.027
2018092400,539,2495272,2540215,-0.435
2018090906,3594,2495272,2506122,-0.729
2018122200,1933,2495281,2557848,1.245
2018091608,2564,2495281,2560742,0.29
2018091608,1181,2495281,2543466,0.264
2018112201,1564,2495281,2555224,0.25
2018102806,2793,2495281,2543496,0.216
2018090909,3138,2495281,2506106,0.212
2018111806,279,2495281,2561029,0.177
2018102110,3267,2495281,2555224,0.168
2018102806,4015,2495281,2543496,0.167
2018110406,3465,2495281,2552453,0.136
2018111107,3544,2495281,2495471,0.136
2018121606,403,2495281,2557973,0.129
2018102110,3245,2495281,2560866,0.121
2018102806,1730,2495281,2560968,0.119
2018121606,1080,2495281,2557973,0.088
2018100800,2168,2495281,2553568,0.074
2018111806,181,2495281,2533034,0.059
2018122200,383,2495281,2558942,0.049
2018102110,1222,2495281,2535698,0.037
2018102110,2402,2495281,2553454,0.032
2018101408,1424,2495281,2557997,0.02
2018122200,1499,2495281,2558942,0.007
2018090909,3321,2495281,2553435,-0.011
2018090909,851,2495281,2506106,-0.018
2018101408,857,2495281,2495700,-0.033
2018120300,2408,2495281,2552600,-0.041
2018101408,1515,2495281,2560813,-0.104
2018090909,3228,2495281,2560711,-0.107
2018111107,2012,2495281,2495471,-0.13
2018123012,258,2495281,497326,-0.166
2018111107,3095,2495281,2495471,-0.184
2018123012,1314,2495281,2552600,-0.242
2018110406,2219,2495281,2552453,-0.247
2018111806,206,2495281,2560951,-0.454
2018123012,1258,2495281,2560995,-0.963
2018090910,2649,2495339,2535698,-0.279
2018111106,2650,2495343,2543767,0.647
2018111106,226,2495343,2557863,0.44
2018091000,2153,2495343,497326,0.279
2018122309,2503,2495343,2543495,0.247
2018091000,2604,2495343,497326,0.126
2018123006,3463,2495343,2552424,0.125
2018093005,2148,2495343,2553650,0.047
2018091000,1186,2495343,2560765,-0.007
2018091000,3151,2495343,497326,-0.165
2018111106,1321,2495343,2495453,-0.222
2018122309,1722,2495343,2560883,-0.314
2018123006,3043,2495343,2530515,-0.56
2018093005,809,2495343,2543683,-0.618
2018092305,550,2495493,2346,0.357
2018092305,2956,2495493,2539964,-0.439
2018093008,3443,2495504,2552430,2.064
2018093008,169,2495504,2530747,0.399
2018101405,224,2495504,2495438,0.265
2018120911,1670,2495504,497149,0.251
2018092311,621,2495504,2550284,0.21
2018111105,1731,2495504,2556214,0.123
2018112508,2401,2495504,2532790,0.112
2018092311,1361,2495504,2550617,-0.041
2018092311,980,2495504,2560810,-0.068
2018112508,1268,2495504,2540154,-0.108
2018123015,3653,2495504,2558856,-0.117
2018101405,1406,2495504,2552608,-0.139
2018092311,1004,2495504,2550617,-0.303
2018101800,3319,2495504,497322,-0.335
2018111807,4052,2495504,2560961,-0.359
2018121600,1572,2495504,2495454,-0.367
2018091609,99,2495504,2552475,-0.498
2018100710,2524,2495504,2346,-1.17
2018120910,1232,2495507,2558985,0.694
2018111200,3793,2495507,2560968,0.277
2018091610,60,2495507,2558052,0.139
2018120910,4224,2495507,2553667,0.13
2018101500,3062,2495507,2560814,-0.003
2018110100,311,2495507,1032,-0.053
2018120910,2965,2495507,2558985,-0.221
2018102809,3892,2495507,2560781,-0.305
2018120910,3171,2495507,2558985,-1.394
2018111111,194,2495613,2560735,2.265
2018123012,2789,2495613,2552415,1.078
2018120300,2485,2495613,2540160,0.1
2018093007,2511,2495613,2495469,-0.115
2018122310,4312,2495613,2560951,-0.159
2018122310,596,2495613,2540165,-0.206
2018093007,1104,2495613,2557848,-0.277
2018120912,4567,2495613,2560866,-0.414
2018111111,3041,2495613,2555224,-0.455
2018093007,4186,2495613,2557870,-1.102
2018120912,1383,2495613,2552487,-1.493
2018111111,1930,2495613,2550353,-2.308
2018091001,2737,2495617,2557898,-0.321
2018091001,2897,2495617,2543498,-0.328
2018111801,3647,2495775,2555466,0.727
2018091300,181,2495775,2495450,0.39
2018120905,51,2495775,2541187,0.15
2018120200,669,2495775,2495454,0.141
2018100703,2430,2495775,2543488,0.053
2018122201,3817,2495775,2540154,0.031
2018120905,3107,2495775,2556214,0.023
2018110400,756,2495775,2558149,-0.01
2018120905,3845,2495775,2540258,-0.014
2018121601,662,2495775,2553895,-0.103
2018120905,1555,2495775,2556214,-0.116
2018110400,1678,2495775,2508061,-0.343
2018112500,81,2495775,2550597,-0.386
2018093012,2579,2495775,2557960,-0.732
2018110400,3392,2495775,2558149,-1.387
2018112500,2795,2495775,2550597,-1.616
2018111807,841,2495807,71265,2.71
2018112508,3416,2495807,2495288,1.588
2018121600,2956,2495807,2559924,0.654
2018120203,1567,2495807,2543495,0.438
2018122311,2421,2495807,2560777,0.246
2018091609,1601,2495807,2557898,0.198
2018092311,1310,2495807,2550617,0.116
2018120203,1806,2495807,497236,0.016
2018100710,1975,2495807,2558202,-0.023
2018120203,4228,2495807,2559270,-0.076
2018093008,1165,2495807,2530747,-0.092
2018102809,1256,2495807,2558266,-0.107
2018102809,2123,2495807,2558914,-0.154
2018122311,2018,2495807,2540169,-0.156
2018122311,1030,2495807,2557889,-0.181
2018121600,3278,2495807,2533040,-0.221
2018120911,412,2495807,2543646,-0.245
2018101405,765,2495807,2552608,-0.256
2018090909,1494,2495807,2507164,-0.282
2018111105,974,2495807,2555478,-0.377
2018092311,597,2495807,2550284,-0.383
2018101405,2162,2495807,2541785,-0.547
2018123015,4104,2495807,2552430,-0.603
2018120204,1565,2495872,2560988,4.305
2018101403,1235,2495872,2557863,0.665
2018102104,2219,2495872,2543614,0.632
2018102104,1084,2495872,2561018,0.263
2018092303,2642,2495872,2543496,0.252
2018122310,2778,2495872,2543500,0.225
2018090905,1047,2495872,2539265,0.183
2018100712,2722,2495872,2534436,0.167
2018101403,2623,2495872,2557863,0.111
2018122310,2673,2495872,2506467,0.066
2018102104,2651,2495872,2557895,0.063
2018092303,2111,2495872,2543496,0.002
2018102104,3839,2495872,2543614,-0.028
2018111806,1634,2495872,2540160,-0.076
2018093004,3664,2495872,2543759,-0.148
2018121500,579,2495872,2556462,-0.158
2018090905,406,2495872,2540145,-0.208
2018093004,126,2495872,2532865,-0.217
2018121500,3964,2495872,497320,-0.222
2018093004,4360,2495872,2558877,-0.259
2018100712,2156,2495872,2550353,-0.303
2018090905,451,2495872,2508101,-0.345
2018111806,3852,2495872,2540160,-0.409
2018120904,1452,2495872,2532865,-0.443
2018102104,1018,2495872,2561018,-0.602
2018121500,1240,2495872,2561137,-0.739
2018092303,921,2495872,2543496,-1.274
2018122310,4530,2495872,2533039,-1.37
2018121500,3488,2495872,2556462,-2.342
2018102801,4022,2499257,2560747,-0.724
2018092302,2627,2499257,2555466,-0.816
2018110100,2417,2499278,2532899,0.534
2018093010,3554,2499278,2552469,0.515
2018111200,3765,2499278,2557858,-0.07
2018111200,4047,2499278,2560968,-0.298
2018111200,3741,2499278,2557858,-0.643
2018120905,145,2505660,2540258,0.106
2018111801,469,2505660,2557976,-0.077
2018100701,3356,2505708,2555295,2.452
2018102108,2355,2505708,2560995,1.026
2018090910,2753,2505708,2555224,0.121
2018120209,3093,2505708,2553895,-0.143
2018090910,1536,2505708,2553454,-0.147
2018112502,3507,2505708,2530747,-0.164
2018110800,1578,2505708,2557960,-0.248
2018090910,3502,2505708,2535698,-0.642
2018091600,2207,2505708,2560854,-0.9
2018121700,294,2505708,2561224,-0.921
2018110402,3097,2505708,2558105,-1.35
2018121602,3058,2506268,2553631,0.802
2018100700,516,2506268,2557848,0.363
2018123001,3064,2506268,2560967,0.145
2018090900,2646,2506268,2555430,-0.174
2018121602,3593,2506268,2558052,-0.272
2018110407,3541,2506345,2540165,1.279
2018100100,2541,2506345,2543638,1.228
2018091611,1422,2506345,1032,0.441
2018091611,1207,2506345,2552487,-0.009
2018091611,953,2506345,2543572,-0.158
2018100100,3439,2506345,2552652,-0.214
2018112502,3125,2506352,2558865,0.208
2018102801,2925,2506352,2552402,0.059
2018121700,3145,2506352,2495466,0.049
2018120902,3101,2506352,2561021,0.01
2018123007,1028,2506352,2495466,-0.008
2018121700,1823,2506352,2558019,-0.034
2018102108,3723,2506352,2540158,-0.09
2018112502,2737,2506352,497224,-0.241
2018111803,2365,2506352,2540020,-0.509
2018120209,280,2506352,2553895,-0.549
2018101408,1302,2506352,2543491,-0.692
2018121700,893,2506352,2506122,-1.099
2018093009,2261,2506353,2552461,0.348
2018092306,1787,2506353,2560994,-0.573
2018091001,3361,2506353,2540169,-0.694
2018120903,4447,2506789,2495454,0.937
2018120203,381,2506789,2559248,0.295
2018093003,2334,2506789,2495453,0.253
2018093003,3300,2506789,2557863,0.132
2018091602,1509,2506789,2552608,-0.042
2018093003,1781,2506789,2495453,-0.047
2018121603,561,2506789,2550284,-0.114
2018101500,2377,2506789,2346,-0.129
2018122309,1200,2506789,2556462,-0.326
2018101500,2353,2506789,2539964,-0.422
2018112510,1160,2506789,2552608,-0.469
2018111500,3594,2506789,2552430,-0.581
2018110410,3905,2506789,2537931,-1.196
2018111500,1167,2506789,2530747,-1.313
2018090912,795,2506789,2550617,-1.497
2018101400,2408,2506861,2495454,0.371
2018110402,2847,2506861,2558066,0.323
2018120907,1731,2506861,2506122,0.067
2018093001,825,2506861,2550617,-0.052
2018092400,4286,2506861,2558149,-0.183
2018101400,301,2506861,2555415,-0.206
2018092400,1188,2506861,2508061,-0.254
2018102109,3541,2506861,2543488,-2.265
2018093009,2858,2507167,2560988,2.674
2018093009,4920,2507167,2560988,2.014
2018091001,556,2507167,2557898,-0.232
2018100708,2252,2507167,2558846,-0.265
2018100708,466,2507167,2540154,-0.433
2018120210,2143,2507167,2540258,-0.532
2018091001,2945,2507167,2557898,-1.043
2018093009,1346,2507167,2540928,-1.181
2018120210,3356,2507167,2540258,-2.644
2018120210,1289,2507167,2540258,-2.856
2018092307,3152,2507644,2556803,-1.094
2018120900,1329,2507817,2556462,1.724
2018092307,344,2507817,2541161,0.466
2018091601,3639,2507817,2559169,0.418
2018092307,1302,2507817,2495438,0.192
2018090900,2353,2507817,2560957,0.062
2018092307,4122,2507817,2541785,0.01
2018092307,4146,2507817,2541785,-0.077
2018111106,1880,2507817,2555477,-0.082
2018090900,2223,2507817,2550256,-0.093
2018091601,1538,2507817,2552469,-0.325
2018120900,4182,2507817,2557934,-1.221
2018121604,3766,2507843,2550400,1.362
2018101401,2257,2507843,2552633,0.091
2018091611,1579,2507917,2543572,0.235
2018112509,1406,2507917,2558149,0.228
2018112509,1492,2507917,2508061,0.148
2018101800,2624,2507917,2558208,0.123
2018091611,3431,2507917,2550597,-0.1
2018093012,4319,2508004,2558149,1.277
2018091300,4436,2508004,2558010,0.109
2018123000,3813,2508004,2557986,0.071
2018120905,1971,2508004,2550512,0.014
2018100703,3105,2508004,2557986,-0.198
2018110400,2363,2508004,2557960,-0.704
2018120212,2899,2508007,2537931,0.044
2018091700,2443,2508080,2550284,0.169
2018092312,1520,2508080,2535698,-0.341
2018093008,3587,2508080,2558208,-1.368
2018091603,2726,2508084,2557986,0.063
2018120200,3373,2508107,2560854,1.148
2018111801,115,2508107,2560890,0.79
2018102101,368,2508107,2556370,0.612
2018112500,1165,2508107,2560961,0.297
2018120905,2066,2508107,2555478,-0.042
2018102801,1216,2508107,2560813,-0.368
2018102101,2758,2508107,2560878,-0.438
2018121601,1741,2508107,2543468,-3.029
2018100709,2481,2525323,2552600,-0.122
2018092700,3239,2525323,2540169,-0.139
2018100709,2724,2525323,2540158,-0.333
2018111807,2872,2530491,2495347,0.736
2018102809,3387,2530491,2558202,0.668
2018100710,3508,2530491,2558266,0.458
2018100710,289,2530491,2558918,0.429
2018090909,1583,2530491,2552415,0.054
2018101405,1953,2530491,2495438,-0.084
2018101405,1929,2530491,2552608,-0.085
2018111807,2295,2530491,2556885,-0.092
2018102809,4235,2530491,2558914,-0.118
2018101800,1918,2530491,2553667,-0.137
2018101405,2322,2530491,2541161,-0.138
2018112508,744,2530491,2540154,-0.255
2018111807,1377,2530491,2532899,-0.271
2018100710,3360,2530491,2533457,-0.343
2018091609,889,2530491,2543498,-0.392
2018102809,2467,2530491,2558266,-0.488
2018090909,1126,2530491,2540160,-0.495
2018111105,1439,2530491,2540258,-0.547
2018092311,1281,2530491,2550284,-0.765
2018100706,2964,2530510,2543828,0.238
2018112509,4102,2530510,2557960,0.12
2018101800,2509,2530510,2552656,-0.06
2018111808,1710,2530510,2540154,-0.46
2018101412,3154,2530794,2543773,1.718
2018100705,2003,2530794,2561018,0.364
2018100705,3931,2530794,2557895,0.34
2018121300,1598,2530794,2553913,-0.019
2018120210,1623,2530794,71265,-0.023
2018120210,1697,2530794,71265,-0.08
2018121300,2435,2530794,2495288,-0.098
2018120905,3270,2530794,2550256,-0.264
2018110403,3794,2530794,2557986,-0.337
2018111900,538,2530794,2555364,-0.408
2018091605,770,2530794,2508061,-0.482
2018111900,618,2530794,2558194,-0.642
2018100100,4135,2530794,2552399,-0.728
2018110403,2919,2530794,2557986,-0.969
2018102805,313,2530794,497322,-1.721
2018102805,1969,2530794,2558985,-1.996
2018120907,2036,2532431,2550656,-0.552
2018120202,2671,2532789,2540020,2.43
2018110409,3848,2532789,2541834,0.98
2018120202,335,2532789,2540203,0.651
2018121611,268,2532789,2560949,0.339
2018111900,4886,2532789,2541187,0.074
2018122311,389,2532789,2558208,-0.046
2018110409,1254,2532789,2556370,-0.135
2018110409,226,2532789,2556370,-0.26
2018110409,1710,2532789,2556370,-0.266
2018100711,2396,2532789,2555289,-0.36
2018111809,208,2532800,2541834,0.791
2018101100,3791,2532800,2560968,0.667
2018120912,4352,2532800,2555224,0.283
2018120300,2603,2532800,2540160,0.189
2018091606,1090,2532800,2557856,0.101
2018102800,2682,2532800,2561018,0.067
2018122310,3702,2532800,2543600,0.067
2018121611,3981,2532800,2552475,0.066
2018092308,3130,2532800,2560933,0.028
2018120912,696,2532800,2555224,0.021
2018123012,3505,2532800,2540011,0.015
2018092308,4248,2532800,2560742,0.014
2018121611,4549,2532800,2558194,-0.062
2018111111,709,2532800,2553454,-0.089
2018112506,562,2532800,2560968,-0.099
2018111809,554,2532800,2541834,-0.114
2018122310,3244,2532800,2553502,-0.304
2018101100,1536,2532800,2560968,-0.432
2018102108,1897,2532800,2557997,-0.474
2018122310,1037,2532800,2543600,-1.274
2018111809,753,2532800,2558928,-2.555
2018122200,2153,2532804,2495469,1.588
2018102806,2771,2532804,2550198,0.397
2018123012,769,2532804,2555461,0.234
2018101408,2584,2532804,2552458,0.223
2018111107,1459,2532804,2561291,0.213
2018090909,3366,2532804,2553435,0.154
2018110406,1766,2532804,2495454,0.11
2018111806,2048,2532804,2533034,0.071
2018123012,738,2532804,2560995,0.031
2018100800,297,2532804,2495466,0.02
2018102110,1482,2532804,2555224,-0.024
2018100800,3855,2532804,2506122,-0.053
2018121606,2979,2532804,2552471,-0.114
2018101408,3669,2532804,2532978,-0.127
2018091608,1209,2532804,2532865,-0.138
2018102806,1560,2532804,2555295,-0.269
2018120300,2859,2532804,2533039,-0.325
2018122200,1524,2532804,2553896,-0.335
2018101408,2419,2532804,2495700,-0.533
2018120908,2617,2532804,2560968,-0.774
2018111107,3071,2532804,2553895,-0.848
2018121601,3116,2532828,2550256,1.597
2018120907,2774,2532828,2539303,0.365
2018123010,3004,2532828,2555415,0.304
2018090906,1949,2532828,2558019,0.165
2018122306,304,2532828,2555224,0.159
2018111107,1537,2532828,2550542,0.062
2018090906,2020,2532828,2558019,0.04
2018102109,3124,2532828,2543488,0.031
2018090906,142,2532828,2556370,0.026
2018092400,2167,2532828,2557978,0.009
2018093001,2299,2532828,2558250,0.005
2018092400,2903,2532828,2558149,-0.063
2018090906,1326,2532828,2556370,-0.112
2018121601,2038,2532828,2550256,-0.12
