"qualifying","position","displayName","nflId_def","time_after_entering_zone","count","avg_max_epa","avg_eps_tracking_per_play"
1,"CB","A.J. Bouye",2541162,"0.1",110,0.20263788284152,0.011381893404417
1,"CB","A.J. Bouye",2541162,"0.2",110,0.210967528892178,0.00915492597122953
1,"CB","A.J. Bouye",2541162,"0.3",110,0.21858967033757,0.00708081839366441
1,"CB","A.J. Bouye",2541162,"0.4",110,0.224175098823637,0.00541971771790473
1,"CB","A.J. Bouye",2541162,"0.5",110,0.231420556322536,0.00305331246109646
1,"CB","A.J. Bouye",2541162,"0.6",105,0.241105867000018,0.000243893035888725
1,"CB","A.J. Bouye",2541162,"0.7",101,0.255053738710683,-0.0046328785135743
1,"CB","A.J. Bouye",2541162,"0.8",94,0.257872926915065,-0.0054329836411814
1,"CB","A.J. Bouye",2541162,"0.9",90,0.255361539839995,-0.00533189950247817
1,"CB","A.J. Bouye",2541162,"1",87,0.252406755541886,-0.00491435178106125
1,"CB","A.J. Bouye",2541162,"1.1",85,0.280363035795798,-0.0134348700842409
1,"CB","A.J. Bouye",2541162,"1.2",82,0.281938813500022,-0.014258152041517
1,"CB","A.J. Bouye",2541162,"1.3",76,0.31960900665133,-0.0248103525625478
1,"CB","A.J. Bouye",2541162,"1.4",72,0.335533808317168,-0.0286425992337621
1,"CB","A.J. Bouye",2541162,"1.5",69,0.358787511542929,-0.0347028025085263
1,"CB","A.J. Bouye",2541162,"1.6",66,0.396293530524044,-0.0448034405050119
1,"CB","A.J. Bouye",2541162,"1.7",58,0.415239000289604,-0.0482573633036436
1,"CB","A.J. Bouye",2541162,"1.8",50,0.439715459586816,-0.0562431481790136
1,"CB","A.J. Bouye",2541162,"1.9",50,0.445940431431596,-0.0579006355416223
1,"CB","A.J. Bouye",2541162,"2",47,0.441905363268462,-0.0567530656121326
1,"CB","A.J. Bouye",2541162,"2.1",43,0.439838388328677,-0.0552208706125287
1,"CB","A.J. Bouye",2541162,"2.2",40,0.392628314691999,-0.0448053973555519
1,"CB","A.J. Bouye",2541162,"2.3",31,0.321558682092866,-0.028244332613205
1,"CB","A.J. Bouye",2541162,"2.4",30,0.334280555256727,-0.0314844761983567
1,"CB","A.J. Bouye",2541162,"2.5",25,0.352438399390473,-0.0364267736714662
1,"CB","A.J. Bouye",2541162,"2.6",24,0.395661773078266,-0.0490047399556089
1,"CB","A.J. Bouye",2541162,"2.7",21,0.441693817065053,-0.0611323375149424
1,"CB","A.J. Bouye",2541162,"2.8",19,0.456827530817746,-0.064307414761298
1,"CB","A.J. Bouye",2541162,"2.9",16,0.507262132911463,-0.080405272705155
1,"CB","A.J. Bouye",2541162,"3",15,0.5620452771544,-0.0947725200895137
1,"CB","A.J. Bouye",2541162,"3.1",10,0.692450643250935,-0.127644601037981
1,"CB","A.J. Bouye",2541162,"3.2",10,0.715300311851176,-0.132415627509983
1,"CB","A.J. Bouye",2541162,"3.3",9,0.793298911693488,-0.151117953368745
1,"CB","A.J. Bouye",2541162,"3.4",9,0.809055351715103,-0.15410418818162
1,"CB","A.J. Bouye",2541162,"3.5",7,0.732917037694041,-0.137632592961281
1,"CB","A.J. Bouye",2541162,"3.6",6,0.76063933597595,-0.143395570308549
1,"CB","A.J. Bouye",2541162,"3.7",4,0.584655953154004,-0.101754773769605
1,"CB","A.J. Bouye",2541162,"3.8",3,0.655120359428042,-0.11821794933896
1,"CB","A.J. Bouye",2541162,"3.9",3,0.655120359428042,-0.11821794933896
1,"CB","A.J. Bouye",2541162,"4",2,0.913093370501751,-0.185248896940647
1,"CB","A.J. Bouye",2541162,"4.1",2,0.913093370501751,-0.185248896940647
1,"CB","A.J. Bouye",2541162,"4.2",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.3",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.4",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.5",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.6",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.7",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.8",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"4.9",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.1",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.2",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.3",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.4",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.5",1,0.920233670571732,-0.18684116042518
1,"CB","A.J. Bouye",2541162,"5.6",1,0.920233670571732,-0.18684116042518
1,"OLB","A.J. Klein",2539982,"0.1",102,0.211107107760867,0.00674588936128564
1,"OLB","A.J. Klein",2539982,"0.2",102,0.233238806567033,0.000464293602820272
1,"OLB","A.J. Klein",2539982,"0.3",102,0.259181164306248,-0.00701011515854915
1,"OLB","A.J. Klein",2539982,"0.4",102,0.281322972063366,-0.013389377982644
1,"OLB","A.J. Klein",2539982,"0.5",102,0.304128514943124,-0.0200726658860102
1,"OLB","A.J. Klein",2539982,"0.6",86,0.305185097766408,-0.0212889642348849
1,"OLB","A.J. Klein",2539982,"0.7",74,0.365606000805903,-0.03819914216284
1,"OLB","A.J. Klein",2539982,"0.8",65,0.366060172918299,-0.0380257090253849
1,"OLB","A.J. Klein",2539982,"0.9",50,0.428224641506911,-0.0583917164766153
1,"OLB","A.J. Klein",2539982,"1",41,0.483486930357164,-0.0714417465697093
1,"OLB","A.J. Klein",2539982,"1.1",39,0.522034172389226,-0.0809729181498443
1,"OLB","A.J. Klein",2539982,"1.2",33,0.503982211609846,-0.076469687823098
1,"OLB","A.J. Klein",2539982,"1.3",31,0.535745209570712,-0.0841036330541099
1,"OLB","A.J. Klein",2539982,"1.4",30,0.554352774982374,-0.0886937155541998
1,"OLB","A.J. Klein",2539982,"1.5",22,0.599109561630585,-0.0976862919642593
1,"OLB","A.J. Klein",2539982,"1.6",17,0.627866226504941,-0.104674327322989
1,"OLB","A.J. Klein",2539982,"1.7",15,0.584218238715768,-0.0928220431262005
1,"OLB","A.J. Klein",2539982,"1.8",15,0.600580474267488,-0.097120202826099
1,"OLB","A.J. Klein",2539982,"1.9",14,0.555731203984646,-0.0873331625261381
1,"OLB","A.J. Klein",2539982,"2",12,0.627184728814983,-0.104443611180006
1,"OLB","A.J. Klein",2539982,"2.1",10,0.487688501732995,-0.0730576420761991
1,"OLB","A.J. Klein",2539982,"2.2",7,0.34752294664751,-0.039710743790984
1,"OLB","A.J. Klein",2539982,"2.3",6,0.380886880881045,-0.0489415923263974
1,"OLB","A.J. Klein",2539982,"2.4",6,0.413552125971301,-0.0585835622010713
1,"OLB","A.J. Klein",2539982,"2.5",6,0.434404704011999,-0.0644106217386248
1,"OLB","A.J. Klein",2539982,"2.6",4,0.350342092702859,-0.0410615214129526
1,"OLB","A.J. Klein",2539982,"2.7",3,0.27064966152503,-0.018953614493434
1,"OLB","A.J. Klein",2539982,"2.8",3,0.278490635591636,-0.0210372866869989
1,"OLB","A.J. Klein",2539982,"2.9",2,0.189056695706962,0.00557815197023841
1,"OLB","A.J. Klein",2539982,"3",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.1",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.2",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.3",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.4",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.5",1,-0.0906623149008975,0.0884510777278801
1,"OLB","A.J. Klein",2539982,"3.6",1,-0.0906623149008975,0.0884510777278801
1,"CB","Aaron Colvin",2543501,"0.1",92,0.117021352203595,0.0347182939632756
1,"CB","Aaron Colvin",2543501,"0.2",92,0.127273488571558,0.0314043589786629
1,"CB","Aaron Colvin",2543501,"0.3",92,0.139766817337176,0.0272951735212037
1,"CB","Aaron Colvin",2543501,"0.4",92,0.152035036148546,0.0234535422675348
1,"CB","Aaron Colvin",2543501,"0.5",92,0.171323801639692,0.018491335106966
1,"CB","Aaron Colvin",2543501,"0.6",82,0.194199592569968,0.0119778298071166
1,"CB","Aaron Colvin",2543501,"0.7",76,0.218943140474276,0.00595783215908013
1,"CB","Aaron Colvin",2543501,"0.8",70,0.282693442980253,-0.0119539127894986
1,"CB","Aaron Colvin",2543501,"0.9",65,0.292929968887296,-0.0178876540122286
1,"CB","Aaron Colvin",2543501,"1",64,0.347845064979903,-0.033474803174864
1,"CB","Aaron Colvin",2543501,"1.1",60,0.396194477829382,-0.0452270885459238
1,"CB","Aaron Colvin",2543501,"1.2",54,0.39751891424072,-0.0446884115228543
1,"CB","Aaron Colvin",2543501,"1.3",51,0.399155866002555,-0.0465110767819047
1,"CB","Aaron Colvin",2543501,"1.4",50,0.448188599720429,-0.0593326651186428
1,"CB","Aaron Colvin",2543501,"1.5",43,0.445850208327223,-0.058877711107195
1,"CB","Aaron Colvin",2543501,"1.6",38,0.477881749319706,-0.0678337991834026
1,"CB","Aaron Colvin",2543501,"1.7",34,0.485453303894576,-0.0686671891402522
1,"CB","Aaron Colvin",2543501,"1.8",31,0.480406438032311,-0.0669348820610963
1,"CB","Aaron Colvin",2543501,"1.9",28,0.558336165479525,-0.0871501594170732
1,"CB","Aaron Colvin",2543501,"2",25,0.553033067911806,-0.0893727102481727
1,"CB","Aaron Colvin",2543501,"2.1",21,0.551942683879151,-0.0881317867845312
1,"CB","Aaron Colvin",2543501,"2.2",18,0.56183396835487,-0.0897335211183074
1,"CB","Aaron Colvin",2543501,"2.3",15,0.66479407199074,-0.116620799308214
1,"CB","Aaron Colvin",2543501,"2.4",14,0.690088091807147,-0.122430000251821
1,"CB","Aaron Colvin",2543501,"2.5",11,0.718978556401951,-0.128798524134522
1,"CB","Aaron Colvin",2543501,"2.6",10,0.729079031862375,-0.130115424796104
1,"CB","Aaron Colvin",2543501,"2.7",5,0.805258305332784,-0.143196407788269
1,"CB","Aaron Colvin",2543501,"2.8",5,0.805258305332784,-0.143196407788269
1,"CB","Aaron Colvin",2543501,"2.9",4,0.871171478603435,-0.154923649432109
1,"CB","Aaron Colvin",2543501,"3",3,0.994060669676764,-0.177845520322288
1,"CB","Aaron Colvin",2543501,"3.1",3,0.994060669676764,-0.177845520322288
1,"CB","Aaron Colvin",2543501,"3.2",3,0.994060669676764,-0.177845520322288
1,"CB","Aaron Colvin",2543501,"3.3",3,0.994060669676764,-0.177845520322288
1,"CB","Aaron Colvin",2543501,"3.4",3,0.994060669676764,-0.177845520322288
1,"CB","Aaron Colvin",2543501,"3.5",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"3.6",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"3.7",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"3.8",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"3.9",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.1",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.2",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.3",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.4",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.5",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.6",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.7",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.8",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"4.9",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"5",2,0.414123894133941,-0.0599662258632343
1,"CB","Aaron Colvin",2543501,"5.1",1,0.639537689490608,-0.120987730955538
1,"CB","Aaron Colvin",2543501,"5.2",1,0.639537689490608,-0.120987730955538
1,"CB","Aaron Colvin",2543501,"5.3",1,0.639537689490608,-0.120987730955538
1,"CB","Aaron Colvin",2543501,"5.4",1,0.639537689490608,-0.120987730955538
1,"CB","Aaron Colvin",2543501,"5.5",1,0.639537689490608,-0.120987730955538
1,"MLB","Adarius Taylor",2550565,"0.1",110,0.169482033523514,0.01760267096212
1,"MLB","Adarius Taylor",2550565,"0.2",110,0.192980051315055,0.0109300641617602
1,"MLB","Adarius Taylor",2550565,"0.3",110,0.216574483468375,0.00424579906738632
1,"MLB","Adarius Taylor",2550565,"0.4",110,0.240988708630209,-0.00265786127491971
1,"MLB","Adarius Taylor",2550565,"0.5",110,0.265336637638875,-0.00937808618060433
1,"MLB","Adarius Taylor",2550565,"0.6",102,0.247791578895575,-0.00494867412166835
1,"MLB","Adarius Taylor",2550565,"0.7",92,0.270395778139626,-0.010180493661125
1,"MLB","Adarius Taylor",2550565,"0.8",88,0.308288937062088,-0.0210059814357406
1,"MLB","Adarius Taylor",2550565,"0.9",79,0.314546009756868,-0.0216808710809138
1,"MLB","Adarius Taylor",2550565,"1",72,0.322182915880991,-0.0231798705914858
1,"MLB","Adarius Taylor",2550565,"1.1",61,0.313576058997096,-0.0205074850900844
1,"MLB","Adarius Taylor",2550565,"1.2",58,0.341933317724479,-0.0287504421181607
1,"MLB","Adarius Taylor",2550565,"1.3",51,0.342568055832281,-0.0311215960529319
1,"MLB","Adarius Taylor",2550565,"1.4",43,0.42438683167335,-0.0538976920101793
1,"MLB","Adarius Taylor",2550565,"1.5",40,0.436752822499743,-0.057254704758612
1,"MLB","Adarius Taylor",2550565,"1.6",37,0.488886197882065,-0.070249510224535
1,"MLB","Adarius Taylor",2550565,"1.7",33,0.470233493561266,-0.064913884556095
1,"MLB","Adarius Taylor",2550565,"1.8",26,0.488170276081346,-0.0667437916933887
1,"MLB","Adarius Taylor",2550565,"1.9",25,0.555159844357034,-0.0862325392142256
1,"MLB","Adarius Taylor",2550565,"2",22,0.619871188444763,-0.101034384606027
1,"MLB","Adarius Taylor",2550565,"2.1",19,0.658408470760375,-0.108648875590059
1,"MLB","Adarius Taylor",2550565,"2.2",17,0.593126593120086,-0.0931449552980546
1,"MLB","Adarius Taylor",2550565,"2.3",13,0.569548488388339,-0.0828538919097946
1,"MLB","Adarius Taylor",2550565,"2.4",12,0.589295751129736,-0.0864897926452639
1,"MLB","Adarius Taylor",2550565,"2.5",11,0.566447868954591,-0.0800497563236631
1,"MLB","Adarius Taylor",2550565,"2.6",9,0.505352548446055,-0.0622449380067789
1,"MLB","Adarius Taylor",2550565,"2.7",8,0.443730101440306,-0.0448380173127254
1,"MLB","Adarius Taylor",2550565,"2.8",7,0.166926178546313,0.0123817464677092
1,"MLB","Adarius Taylor",2550565,"2.9",7,0.168327293799608,0.0119185784857714
1,"MLB","Adarius Taylor",2550565,"3",6,0.221114209035972,-0.00404682489906111
1,"MLB","Adarius Taylor",2550565,"3.1",6,0.223248004849703,-0.0047464737243314
1,"MLB","Adarius Taylor",2550565,"3.2",6,0.22489259779124,-0.00528321124673429
1,"MLB","Adarius Taylor",2550565,"3.3",6,0.22890027357035,-0.00658624174219333
1,"MLB","Adarius Taylor",2550565,"3.4",6,0.233256841281656,-0.00799553440412599
1,"MLB","Adarius Taylor",2550565,"3.5",5,0.288512262068021,-0.0241566441569477
1,"MLB","Adarius Taylor",2550565,"3.6",5,0.292158951596423,-0.025321819871076
1,"MLB","Adarius Taylor",2550565,"3.7",4,0.364146141987034,-0.0460664323637662
1,"MLB","Adarius Taylor",2550565,"3.8",3,0.269804967028005,-0.0204641048894042
1,"MLB","Adarius Taylor",2550565,"3.9",3,0.269804967028005,-0.0204641048894042
1,"MLB","Adarius Taylor",2550565,"4",2,0.391589704696919,-0.0560344636857306
1,"MLB","Adarius Taylor",2550565,"4.1",2,0.391589704696919,-0.0560344636857306
1,"MLB","Adarius Taylor",2550565,"4.2",2,0.391589704696919,-0.0560344636857306
1,"MLB","Adarius Taylor",2550565,"4.3",2,0.391589704696919,-0.0560344636857306
1,"MLB","Adarius Taylor",2550565,"4.4",2,0.391589704696919,-0.0560344636857306
1,"MLB","Adarius Taylor",2550565,"4.5",1,0.490499730159692,-0.0830169911495311
1,"MLB","Adarius Taylor",2550565,"4.6",1,0.490499730159692,-0.0830169911495311
1,"CB","Adoree' Jackson",2558065,"0.1",153,0.0752356857959122,0.0484575658461985
1,"CB","Adoree' Jackson",2558065,"0.2",153,0.0865302761478434,0.0444588209335477
1,"CB","Adoree' Jackson",2558065,"0.3",153,0.10229972309013,0.0391461497189897
1,"CB","Adoree' Jackson",2558065,"0.4",153,0.118457867586911,0.0338405528690975
1,"CB","Adoree' Jackson",2558065,"0.5",153,0.13454840968561,0.0287469164274377
1,"CB","Adoree' Jackson",2558065,"0.6",152,0.152107288827478,0.0234023059956766
1,"CB","Adoree' Jackson",2558065,"0.7",145,0.152396023855394,0.0234076753352882
1,"CB","Adoree' Jackson",2558065,"0.8",138,0.160710242176736,0.0211733844371622
1,"CB","Adoree' Jackson",2558065,"0.9",131,0.159439696405039,0.019871117431761
1,"CB","Adoree' Jackson",2558065,"1",125,0.165317891967552,0.0183918409992132
1,"CB","Adoree' Jackson",2558065,"1.1",119,0.186817375035604,0.0121821268140781
1,"CB","Adoree' Jackson",2558065,"1.2",117,0.208411986732906,0.0058189311503143
1,"CB","Adoree' Jackson",2558065,"1.3",112,0.252124582086923,-0.00746601515531803
1,"CB","Adoree' Jackson",2558065,"1.4",100,0.274809694635782,-0.0136305065121316
1,"CB","Adoree' Jackson",2558065,"1.5",84,0.275012506078828,-0.0131325078946342
1,"CB","Adoree' Jackson",2558065,"1.6",76,0.305072070191571,-0.0207048034502822
1,"CB","Adoree' Jackson",2558065,"1.7",71,0.312662903626657,-0.0220542834894103
1,"CB","Adoree' Jackson",2558065,"1.8",65,0.335240300664559,-0.0267278208223138
1,"CB","Adoree' Jackson",2558065,"1.9",61,0.362988584702922,-0.0341544374635824
1,"CB","Adoree' Jackson",2558065,"2",53,0.328964478221324,-0.0252525862968645
1,"CB","Adoree' Jackson",2558065,"2.1",47,0.34809008951212,-0.0319575781418736
1,"CB","Adoree' Jackson",2558065,"2.2",43,0.412344171671553,-0.0481498453645618
1,"CB","Adoree' Jackson",2558065,"2.3",38,0.470375732488428,-0.0638163608486723
1,"CB","Adoree' Jackson",2558065,"2.4",33,0.506982412664676,-0.0767698016882098
1,"CB","Adoree' Jackson",2558065,"2.5",28,0.544244441265169,-0.0882152315345825
1,"CB","Adoree' Jackson",2558065,"2.6",24,0.513237853410805,-0.0794350911639293
1,"CB","Adoree' Jackson",2558065,"2.7",22,0.579038017291155,-0.100166186501675
1,"CB","Adoree' Jackson",2558065,"2.8",19,0.597269634426124,-0.104409180851369
1,"CB","Adoree' Jackson",2558065,"2.9",18,0.58718396020528,-0.101624077005075
1,"CB","Adoree' Jackson",2558065,"3",16,0.537034025518709,-0.0897922412152138
1,"CB","Adoree' Jackson",2558065,"3.1",15,0.556535324052889,-0.0947641822433382
1,"CB","Adoree' Jackson",2558065,"3.2",15,0.579701912839396,-0.0998339666568197
1,"CB","Adoree' Jackson",2558065,"3.3",9,0.446575452328525,-0.0654681673935419
1,"CB","Adoree' Jackson",2558065,"3.4",9,0.450613898040531,-0.0665914552294861
1,"CB","Adoree' Jackson",2558065,"3.5",8,0.461935254650987,-0.0689272561207509
1,"CB","Adoree' Jackson",2558065,"3.6",6,0.404311415667818,-0.0545675499292052
1,"CB","Adoree' Jackson",2558065,"3.7",6,0.404311415667818,-0.0545675499292052
1,"CB","Adoree' Jackson",2558065,"3.8",6,0.404311415667818,-0.0545675499292052
1,"CB","Adoree' Jackson",2558065,"3.9",5,0.42027271349781,-0.0578767079916662
1,"CB","Adoree' Jackson",2558065,"4",4,0.501923124602395,-0.0797679925461936
1,"CB","Adoree' Jackson",2558065,"4.1",3,0.337962417919324,-0.0386959546729266
1,"CB","Adoree' Jackson",2558065,"4.2",3,0.337962417919324,-0.0386959546729266
1,"CB","Adoree' Jackson",2558065,"4.3",3,0.337962417919324,-0.0386959546729266
1,"CB","Adoree' Jackson",2558065,"4.4",3,0.337962417919324,-0.0386959546729266
1,"CB","Adoree' Jackson",2558065,"4.5",2,0.484406155363721,-0.0804216921373085
1,"CB","Adoree' Jackson",2558065,"4.6",2,0.484406155363721,-0.0804216921373085
1,"CB","Adoree' Jackson",2558065,"4.7",2,0.484406155363721,-0.0804216921373085
1,"CB","Adoree' Jackson",2558065,"4.8",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"4.9",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.1",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.2",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.3",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.4",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.5",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.6",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.7",1,0.623111627650018,-0.116910244143012
1,"CB","Adoree' Jackson",2558065,"5.8",1,0.623111627650018,-0.116910244143012
1,"FS","Adrian Amos",2552385,"0.1",102,0.125053561038064,0.0359729062244918
1,"FS","Adrian Amos",2552385,"0.2",102,0.16492664209368,0.0229126643650492
1,"FS","Adrian Amos",2552385,"0.3",102,0.208697040542327,0.00929292733024898
1,"FS","Adrian Amos",2552385,"0.4",102,0.249731141351102,-0.00277902519050144
1,"FS","Adrian Amos",2552385,"0.5",102,0.287750423007845,-0.0139830255677019
1,"FS","Adrian Amos",2552385,"0.6",91,0.324028558400596,-0.0235843849389565
1,"FS","Adrian Amos",2552385,"0.7",80,0.368185466661078,-0.0368498616247628
1,"FS","Adrian Amos",2552385,"0.8",74,0.405176651573974,-0.0464390759783233
1,"FS","Adrian Amos",2552385,"0.9",65,0.434267341325979,-0.0540796446055745
1,"FS","Adrian Amos",2552385,"1",57,0.46483036360743,-0.0611383315438169
1,"FS","Adrian Amos",2552385,"1.1",49,0.422707030123706,-0.0493499899001499
1,"FS","Adrian Amos",2552385,"1.2",47,0.432056728267504,-0.051029572019925
1,"FS","Adrian Amos",2552385,"1.3",39,0.462482828638398,-0.0616136723993168
1,"FS","Adrian Amos",2552385,"1.4",33,0.502938536666051,-0.0704800988891957
1,"FS","Adrian Amos",2552385,"1.5",30,0.518890120181463,-0.0726249901973007
1,"FS","Adrian Amos",2552385,"1.6",25,0.408323213539506,-0.0465068544437562
1,"FS","Adrian Amos",2552385,"1.7",22,0.448683250310765,-0.0566968138991417
1,"FS","Adrian Amos",2552385,"1.8",22,0.455015440601978,-0.0585774815555643
1,"FS","Adrian Amos",2552385,"1.9",15,0.433503634275371,-0.0531140928557021
1,"FS","Adrian Amos",2552385,"2",14,0.490268268730783,-0.0695360255126404
1,"FS","Adrian Amos",2552385,"2.1",12,0.428958317240867,-0.0541964502912311
1,"FS","Adrian Amos",2552385,"2.2",11,0.437450987329601,-0.0554001053997801
1,"FS","Adrian Amos",2552385,"2.3",11,0.438204531383851,-0.0556098518219735
1,"FS","Adrian Amos",2552385,"2.4",10,0.391184058663845,-0.0427921181581778
1,"FS","Adrian Amos",2552385,"2.5",10,0.391217991318052,-0.0428000834129453
1,"FS","Adrian Amos",2552385,"2.6",9,0.268100973817726,-0.0140467504725616
1,"FS","Adrian Amos",2552385,"2.7",9,0.271264934648077,-0.0148498842086895
1,"FS","Adrian Amos",2552385,"2.8",7,0.258443281910052,-0.011576220187274
1,"FS","Adrian Amos",2552385,"2.9",6,0.362381564807671,-0.0426224941569517
1,"FS","Adrian Amos",2552385,"3",6,0.368836586527292,-0.0443524144617105
1,"FS","Adrian Amos",2552385,"3.1",5,0.524722561804655,-0.089876694625791
1,"FS","Adrian Amos",2552385,"3.2",4,0.536919308348855,-0.09341217692516
1,"FS","Adrian Amos",2552385,"3.3",4,0.576937569755295,-0.10378825529124
1,"FS","Adrian Amos",2552385,"3.4",4,0.616000873649375,-0.113580990387602
1,"FS","Adrian Amos",2552385,"3.5",4,0.638503023208457,-0.119049858925812
1,"FS","Adrian Amos",2552385,"3.6",4,0.651979202996985,-0.122229967047997
1,"FS","Adrian Amos",2552385,"3.7",4,0.660072609561369,-0.124108754335717
1,"FS","Adrian Amos",2552385,"3.8",3,0.606032232432546,-0.110600754020569
1,"FS","Adrian Amos",2552385,"3.9",3,0.606032232432546,-0.110600754020569
1,"FS","Adrian Amos",2552385,"4",3,0.606032232432546,-0.110600754020569
1,"FS","Adrian Amos",2552385,"4.1",3,0.606032232432546,-0.110600754020569
1,"FS","Adrian Amos",2552385,"4.2",2,0.583495725575172,-0.103979317338372
1,"FS","Adrian Amos",2552385,"4.3",2,0.583495725575172,-0.103979317338372
1,"FS","Adrian Amos",2552385,"4.4",2,0.583495725575172,-0.103979317338372
1,"FS","Adrian Amos",2552385,"4.5",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"4.6",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"4.7",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"4.8",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"4.9",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"5",1,0.829644486458074,-0.16634936733542
1,"FS","Adrian Amos",2552385,"5.1",1,0.829644486458074,-0.16634936733542
1,"SS","Adrian Phillips",2550842,"0.1",151,0.177591847236021,0.0192308120952218
1,"SS","Adrian Phillips",2550842,"0.2",151,0.204063786828993,0.0113600240169927
1,"SS","Adrian Phillips",2550842,"0.3",151,0.234236448356159,0.00245880963929091
1,"SS","Adrian Phillips",2550842,"0.4",151,0.264726614217085,-0.00629279875661466
1,"SS","Adrian Phillips",2550842,"0.5",151,0.291085746136204,-0.013818637537235
1,"SS","Adrian Phillips",2550842,"0.6",136,0.325658062858797,-0.0240776337025743
1,"SS","Adrian Phillips",2550842,"0.7",127,0.363037779761653,-0.0351935190721531
1,"SS","Adrian Phillips",2550842,"0.8",112,0.392161334789807,-0.0429086810007521
1,"SS","Adrian Phillips",2550842,"0.9",97,0.428193000863169,-0.0522324229415102
1,"SS","Adrian Phillips",2550842,"1",91,0.454344128720608,-0.0583970418300835
1,"SS","Adrian Phillips",2550842,"1.1",86,0.475644486449728,-0.0632009618948478
1,"SS","Adrian Phillips",2550842,"1.2",71,0.467034863459,-0.0585861426958554
1,"SS","Adrian Phillips",2550842,"1.3",62,0.465537517622149,-0.0572871712294658
1,"SS","Adrian Phillips",2550842,"1.4",52,0.537432568106772,-0.0744958741528164
1,"SS","Adrian Phillips",2550842,"1.5",47,0.543984679957767,-0.0745975399237542
1,"SS","Adrian Phillips",2550842,"1.6",40,0.58151380627305,-0.081312167491901
1,"SS","Adrian Phillips",2550842,"1.7",36,0.612258599910039,-0.0867221101211915
1,"SS","Adrian Phillips",2550842,"1.8",34,0.635122015266496,-0.0912500717907252
