"position","displayName","nflId_def","route","targets","eps_saved_closing","eps_saved_closing_per_target"
"OLB","Neville Hewitt",2553657,"IN",1,-0.861196331049517,-0.861196331049517
"CB","Nevin Lawson",2543872,"SLANT",1,0.783397265918332,0.783397265918332
"CB","Nevin Lawson",2543872,"HITCH",5,0.469737446889469,0.0939474893778937
"CB","Nevin Lawson",2543872,"SCREEN",1,0.139292287041487,0.139292287041487
"CB","Nevin Lawson",2543872,"CROSS",3,0.101128627057278,0.033709542352426
"CB","Nevin Lawson",2543872,"CORNER",1,-0.011399092730002,-0.011399092730002
"CB","Nevin Lawson",2543872,"IN",1,-0.0696660456206952,-0.0696660456206952
"CB","Nevin Lawson",2543872,"FLAT",1,-0.113215569281973,-0.113215569281973
"CB","Nevin Lawson",2543872,"OUT",4,-0.532675841814192,-0.133168960453548
"CB","Nevin Lawson",2543872,"WHEEL",1,-1.02000453205746,-1.02000453205746
"LB","Nicholas Grigsby",2556542,"ANGLE",1,0.410564410768005,0.410564410768005
"LB","Nicholas Grigsby",2556542,"FLAT",1,-0.350573263918087,-0.350573263918087
"ILB","Nicholas Morrow",2559054,"FLAT",4,1.25589609359062,0.313974023397654
"ILB","Nicholas Morrow",2559054,"ANGLE",1,1.18349352305793,1.18349352305793
"ILB","Nicholas Morrow",2559054,"HITCH",2,0.766928755564935,0.383464377782468
"ILB","Nicholas Morrow",2559054,"OUT",1,0.0631200395492461,0.0631200395492461
"ILB","Nicholas Morrow",2559054,"POST",1,0.0409233742505336,0.0409233742505336
"ILB","Nicholas Morrow",2559054,"SCREEN",1,-0.225604255178559,-0.225604255178559
"LB","Nick DeLuca",2561042,"FLAT",1,-0.155805241600425,-0.155805241600425
"ILB","Nick Kwiatkoski",2555288,"HITCH",2,0.0579283343418345,0.0289641671709172
"ILB","Nick Kwiatkoski",2555288,"OUT",1,0.0362715152102735,0.0362715152102735
"CB","Nick Nelson",2560819,"IN",1,0.730705641730851,0.730705641730851
"CB","Nick Nelson",2560819,"HITCH",1,-0.075365692101121,-0.075365692101121
"CB","Nick Nelson",2560819,"CROSS",1,-0.214572936846168,-0.214572936846168
"CB","Nick Nelson",2560819,"FLAT",2,-1.01992401004264,-0.50996200502132
"OLB","Nick Perry",2533048,"FLAT",1,-0.129459527164529,-0.129459527164529
"OLB","Nick Vigil",2555528,"OUT",1,0.307134815406846,0.307134815406846
"OLB","Nick Vigil",2555528,"SCREEN",1,0.163177360366079,0.163177360366079
"OLB","Nick Vigil",2555528,"FLAT",1,0.0439729853560668,0.0439729853560668
"OLB","Nick Vigil",2555528,"CROSS",4,0.0327896015754479,0.00819740039386196
"OLB","Nick Vigil",2555528,"GO",1,-0.253775542754211,-0.253775542754211
"OLB","Nick Vigil",2555528,"ANGLE",4,-0.304218110859205,-0.0760545277148013
"OLB","Nick Vigil",2555528,"HITCH",2,-0.789644826046629,-0.394822413023315
"CB","Nickell Robey-Coleman",2540197,"CROSS",2,0.523951232238735,0.261975616119368
"CB","Nickell Robey-Coleman",2540197,"SCREEN",2,0.267902879383152,0.133951439691576
"CB","Nickell Robey-Coleman",2540197,"IN",1,0.230233583242076,0.230233583242076
"CB","Nickell Robey-Coleman",2540197,"HITCH",2,0.0457638213117748,0.0228819106558874
"CB","Nickell Robey-Coleman",2540197,"POST",1,0.0358320996526764,0.0358320996526764
"CB","Nickell Robey-Coleman",2540197,"FLAT",2,-0.067380773853186,-0.033690386926593
"CB","Nickell Robey-Coleman",2540197,"OUT",2,-0.0935269994202444,-0.0467634997101222
"CB","Nickell Robey-Coleman",2540197,"SLANT",1,-0.728039293519907,-0.728039293519907
"OLB","Nigel Bradham",2532800,"FLAT",5,1.25952500119304,0.251905000238608
"OLB","Nigel Bradham",2532800,"ANGLE",5,1.08905681237303,0.217811362474605
"OLB","Nigel Bradham",2532800,"HITCH",5,0.357518041894187,0.0715036083788374
"OLB","Nigel Bradham",2532800,"CROSS",1,0.203279550494598,0.203279550494598
"OLB","Nigel Bradham",2532800,"OUT",2,0.0736457350445739,0.036822867522287
"OLB","Nigel Bradham",2532800,"IN",1,0.026423245322758,0.026423245322758
"OLB","Nigel Bradham",2532800,"SCREEN",3,-0.00269760698931093,-0.00089920232977031
"OLB","Nigel Bradham",2532800,"POST",1,-0.752372907936444,-0.752372907936444
"LB","Oren Burks",2560984,"CROSS",1,-0.516384819531081,-0.516384819531081
"CB","Orlando Scandrick",2307,"FLAT",2,0.446941292942386,0.223470646471193
"CB","Orlando Scandrick",2307,"CROSS",1,-0.436216455180422,-0.436216455180422
"CB","Orlando Scandrick",2307,"HITCH",6,-0.533401252438748,-0.0889002087397913
"CB","Orlando Scandrick",2307,"OUT",3,-0.890053811666731,-0.29668460388891
"CB","Orlando Scandrick",2307,"GO",1,-0.896984010461002,-0.896984010461002
"CB","P.J. Williams",2552484,"FLAT",6,0.798427280821274,0.133071213470212
"CB","P.J. Williams",2552484,"ANGLE",1,0.396505570160236,0.396505570160236
"CB","P.J. Williams",2552484,"OUT",3,0.304596432856751,0.101532144285584
"CB","P.J. Williams",2552484,"SLANT",5,0.182940446706371,0.0365880893412742
"CB","P.J. Williams",2552484,"SCREEN",1,0.172734951601979,0.172734951601979
"CB","P.J. Williams",2552484,"CROSS",1,0.0435904753648395,0.0435904753648395
"CB","P.J. Williams",2552484,"HITCH",1,-0.0685162537932222,-0.0685162537932222
"CB","P.J. Williams",2552484,"IN",3,-0.502988501830547,-0.167662833943516
"CB","P.J. Williams",2552484,"POST",1,-0.508804884384811,-0.508804884384811
"CB","P.J. Williams",2552484,"GO",1,-0.67236259902093,-0.67236259902093
"CB","Parry Nickerson",2560822,"SLANT",2,-0.0275985116614859,-0.0137992558307429
"SS","Patrick Chung",71251,"FLAT",4,0.421094209220643,0.105273552305161
"SS","Patrick Chung",71251,"CROSS",1,0.0814629272149788,0.0814629272149788
"SS","Patrick Chung",71251,"HITCH",1,-0.00589624108502282,-0.00589624108502282
"SS","Patrick Chung",71251,"IN",1,-0.150156073715032,-0.150156073715032
"SS","Patrick Chung",71251,"ANGLE",4,-0.175665622398061,-0.0439164055995152
"SS","Patrick Chung",71251,"POST",1,-0.328195100423069,-0.328195100423069
"SS","Patrick Chung",71251,"SLANT",2,-0.345981166408894,-0.172990583204447
"SS","Patrick Chung",71251,"CORNER",1,-0.631346522503475,-0.631346522503475
"SS","Patrick Chung",71251,"OUT",2,-1.13877655308858,-0.569388276544292
"ILB","Patrick Onwuasor",2556642,"HITCH",2,0.282441386962866,0.141220693481433
"ILB","Patrick Onwuasor",2556642,"POST",1,0.0869105061701909,0.0869105061701909
"ILB","Patrick Onwuasor",2556642,"ANGLE",1,-0.211533668928547,-0.211533668928547
"ILB","Patrick Onwuasor",2556642,"CROSS",3,-0.346941307054554,-0.115647102351518
"CB","Patrick Peterson",2495504,"FLAT",3,0.743751933180102,0.247917311060034
"CB","Patrick Peterson",2495504,"SCREEN",2,0.604759770935947,0.302379885467973
"CB","Patrick Peterson",2495504,"OUT",2,0.321928321739259,0.16096416086963
"CB","Patrick Peterson",2495504,"SLANT",1,0.18103230719041,0.18103230719041
"CB","Patrick Peterson",2495504,"IN",1,0.106527600290245,0.106527600290245
"CB","Patrick Peterson",2495504,"GO",1,-0.041247453131384,-0.041247453131384
"CB","Patrick Peterson",2495504,"undefined",1,-0.256199357189955,-0.256199357189955
"CB","Patrick Peterson",2495504,"HITCH",8,-2.8712394177966,-0.358904927224575
"CB","Patrick Robinson",2508084,"HITCH",1,0.0224061124371376,0.0224061124371376
"LB","Peter Kalambayi",2560774,"HITCH",1,0.076940979703351,0.076940979703351
"CB","Phillip Gaines",2543851,"SCREEN",1,-0.0581454132072657,-0.0581454132072657
"CB","Phillip Gaines",2543851,"HITCH",2,-0.219259039731337,-0.109629519865669
"CB","Phillip Gaines",2543851,"POST",1,-0.416122551494274,-0.416122551494274
"CB","Phillip Gaines",2543851,"CROSS",1,-0.432489982276497,-0.432489982276497
"CB","Phillip Gaines",2543851,"WHEEL",1,-0.537196045162835,-0.537196045162835
"CB","Pierre Desir",2543811,"HITCH",3,0.591734366999405,0.197244788999801
"CB","Pierre Desir",2543811,"FLAT",1,0.494473837622777,0.494473837622777
"CB","Pierre Desir",2543811,"CORNER",1,-0.0429343013420067,-0.0429343013420067
"CB","Pierre Desir",2543811,"GO",1,-0.620901683261714,-0.620901683261714
"CB","Pierre Desir",2543811,"OUT",1,-0.707698487127795,-0.707698487127795
"MLB","Preston Brown",2543814,"SCREEN",1,0.865418133878965,0.865418133878965
"MLB","Preston Brown",2543814,"HITCH",3,0.501910065357782,0.167303355119261
"MLB","Preston Brown",2543814,"ANGLE",3,0.416725356841485,0.138908452280495
"MLB","Preston Brown",2543814,"IN",1,0.0399039552285032,0.0399039552285032
"MLB","Preston Brown",2543814,"FLAT",1,-0.320203191919929,-0.320203191919929
"OLB","Preston Smith",2552276,"SCREEN",1,0.225100404593729,0.225100404593729
"OLB","Preston Smith",2552276,"HITCH",1,-0.00620436724334358,-0.00620436724334358
"OLB","Preston Smith",2552276,"CROSS",1,-0.355717824980051,-0.355717824980051
"CB","Prince Amukamara",2495108,"SCREEN",2,0.666678081087302,0.333339040543651
"CB","Prince Amukamara",2495108,"CROSS",1,0.312640861456113,0.312640861456113
"CB","Prince Amukamara",2495108,"POST",1,-0.00150818164433097,-0.00150818164433097
"CB","Prince Amukamara",2495108,"IN",2,-0.343780349563267,-0.171890174781634
"CB","Prince Amukamara",2495108,"HITCH",9,-1.74165773844878,-0.193517526494309
"CB","Prince Amukamara",2495108,"GO",1,-2.0715242265557,-2.0715242265557
"SS","Quandre Diggs",2552262,"HITCH",3,0.630206136728331,0.210068712242777
"SS","Quandre Diggs",2552262,"OUT",3,0.232377702136033,0.0774592340453444
"SS","Quandre Diggs",2552262,"POST",1,0.0735629561219372,0.0735629561219372
"SS","Quandre Diggs",2552262,"GO",1,-0.203701669347488,-0.203701669347488
"SS","Quandre Diggs",2552262,"FLAT",2,-0.206636894056266,-0.103318447028133
"SS","Quandre Diggs",2552262,"IN",1,-0.260075762981272,-0.260075762981272
"SS","Quandre Diggs",2552262,"SLANT",2,-0.367434471973056,-0.183717235986528
"SS","Quandre Diggs",2552262,"CROSS",3,-1.03181057276031,-0.343936857586769
"SS","Quandre Diggs",2552262,"WHEEL",1,-1.12948215509181,-1.12948215509181
"CB","Quenton Meeks",2560808,"CROSS",1,0.104790630182335,0.104790630182335
"CB","Quenton Meeks",2560808,"IN",1,-0.784988944268372,-0.784988944268372
"CB","Quincy Wilson",2557961,"HITCH",8,1.13967760424696,0.14245970053087
"CB","Quincy Wilson",2557961,"GO",1,0.742687944714651,0.742687944714651
"CB","Quincy Wilson",2557961,"ANGLE",4,0.298884675745222,0.0747211689363054
"CB","Quincy Wilson",2557961,"SCREEN",1,0.293923803098536,0.293923803098536
"CB","Quincy Wilson",2557961,"SLANT",2,-0.251605898071904,-0.125802949035952
"CB","Quinton Dunbar",2553796,"SLANT",3,1.14908594181276,0.38302864727092
"CB","Quinton Dunbar",2553796,"FLAT",3,0.719308769275576,0.239769589758525
"CB","Quinton Dunbar",2553796,"GO",3,0.359423588713772,0.119807862904591
"CB","Quinton Dunbar",2553796,"HITCH",5,0.0622169317572411,0.0124433863514482
"LB","Raekwon McMillan",2558070,"SCREEN",2,0.364281269060292,0.182140634530146
"LB","Raekwon McMillan",2558070,"ANGLE",3,0.35971986609729,0.11990662203243
"LB","Raekwon McMillan",2558070,"FLAT",3,0.0238275950603877,0.0079425316867959
"LB","Raekwon McMillan",2558070,"IN",1,-0.0177129772869781,-0.0177129772869781
"LB","Raekwon McMillan",2558070,"GO",1,-0.14379210310599,-0.14379210310599
"LB","Raekwon McMillan",2558070,"POST",1,-0.570705659522495,-0.570705659522495
"LB","Raekwon McMillan",2558070,"HITCH",7,-0.754846076591968,-0.107835153798853
"LB","Raekwon McMillan",2558070,"CROSS",1,-0.784948304545631,-0.784948304545631
"SS","Rafael Bush",2507817,"SLANT",2,0.170438414281267,0.0852192071406337
"SS","Rafael Bush",2507817,"CROSS",1,0.0412392304500737,0.0412392304500737
"SS","Rafael Bush",2507817,"HITCH",3,0.0374036605863617,0.0124678868621206
"SS","Rafael Bush",2507817,"SCREEN",1,-0.00422231494711645,-0.00422231494711645
"SS","Rafael Bush",2507817,"FLAT",3,-0.400209169077126,-0.133403056359042
"SS","Rafael Bush",2507817,"IN",1,-0.704511874665584,-0.704511874665584
"ILB","Ramik Wilson",2552320,"OUT",1,0.270203851929844,0.270203851929844
"ILB","Ramik Wilson",2552320,"CROSS",2,0.265827089039148,0.132913544519574
"ILB","Ramik Wilson",2552320,"FLAT",1,0.200827576809042,0.200827576809042
"ILB","Ramik Wilson",2552320,"HITCH",1,0.0845024783390869,0.0845024783390869
"OLB","Ramon Humber",2507644,"FLAT",1,0.110549352482888,0.110549352482888
"LB","Rashaan Evans",2560718,"SLANT",1,0.0784361860863753,0.0784361860863753
"LB","Rashaan Evans",2560718,"HITCH",1,-0.0903379119022669,-0.0903379119022669
"LB","Rashaan Evans",2560718,"CROSS",2,-1.02900328161839,-0.514501640809196
"DB","Rashaan Gaulden",2560775,"OUT",1,0.426944497928824,0.426944497928824
"CB","Rashaan Melvin",2541200,"HITCH",4,0.83196384154698,0.207990960386745
"CB","Rashaan Melvin",2541200,"FLAT",3,0.460616089803113,0.153538696601038
"CB","Rashaan Melvin",2541200,"IN",1,0.271944884441036,0.271944884441036
"CB","Rashaan Melvin",2541200,"OUT",4,-0.133265317394353,-0.0333163293485882
"CB","Rashaan Melvin",2541200,"GO",1,-0.341769517113278,-0.341769517113278
"CB","Rashaan Melvin",2541200,"POST",1,-0.761707574588864,-0.761707574588864
"CB","Rashard Robinson",2555546,"SCREEN",1,0.025126022246317,0.025126022246317
"CB","Rashard Robinson",2555546,"HITCH",2,-0.813166406542157,-0.406583203271079
"CB","Rasul Douglas",2558168,"IN",1,1.468489333528,1.468489333528
"CB","Rasul Douglas",2558168,"SCREEN",2,0.54671216042598,0.27335608021299
"CB","Rasul Douglas",2558168,"FLAT",4,0.442129860274932,0.110532465068733
"CB","Rasul Douglas",2558168,"OUT",2,-0.062425406446748,-0.031212703223374
"CB","Rasul Douglas",2558168,"HITCH",5,-0.67946899397541,-0.135893798795082
"CB","Rasul Douglas",2558168,"POST",1,-0.830443308452076,-0.830443308452076
"CB","Rasul Douglas",2558168,"SLANT",2,-0.992996500771261,-0.49649825038563
"OLB","Ray-Ray Armstrong",2541792,"FLAT",2,1.04584659565993,0.522923297829963
"OLB","Ray-Ray Armstrong",2541792,"SLANT",1,-0.469794786473547,-0.469794786473547
"OLB","Ray-Ray Armstrong",2541792,"ANGLE",2,-0.729744886313879,-0.364872443156939
"SS","Rayshawn Jenkins",2558182,"OUT",1,0.663713038056825,0.663713038056825
"SS","Rayshawn Jenkins",2558182,"HITCH",2,0.0985861121831683,0.0492930560915841
"SS","Rayshawn Jenkins",2558182,"FLAT",1,-0.14306876416733,-0.14306876416733
"LB","Reggie Gilbert",2556537,"IN",1,0.237157500819841,0.237157500819841
"LB","Reggie Gilbert",2556537,"FLAT",1,-0.579579046133641,-0.579579046133641
"FS","Reggie Nelson",2507167,"GO",1,0.1153526511367,0.1153526511367
"FS","Reggie Nelson",2507167,"HITCH",2,0.0871217264750627,0.0435608632375313
"FS","Reggie Nelson",2507167,"POST",5,-0.0128221993156261,-0.00256443986312522
"FS","Reggie Nelson",2507167,"OUT",1,-0.0384042869460917,-0.0384042869460917
"FS","Reggie Nelson",2507167,"CORNER",1,-0.379538727449817,-0.379538727449817
"ILB","Reggie Ragland",2555169,"GO",1,0.101434527437511,0.101434527437511
"ILB","Reggie Ragland",2555169,"SLANT",1,0.0114637154518982,0.0114637154518982
"ILB","Reggie Ragland",2555169,"ANGLE",1,-0.147910550880824,-0.147910550880824
"ILB","Reggie Ragland",2555169,"FLAT",2,-0.463850814574381,-0.231925407287191
"ILB","Reggie Ragland",2555169,"WHEEL",1,-0.720903009678985,-0.720903009678985
"SS","Reshad Jones",496739,"IN",1,1.76663881461295,1.76663881461295
"SS","Reshad Jones",496739,"POST",2,0.891410291753638,0.445705145876819
"SS","Reshad Jones",496739,"HITCH",2,0.244731146382574,0.122365573191287
"SS","Reshad Jones",496739,"WHEEL",1,0.172971137343333,0.172971137343333
"SS","Reshad Jones",496739,"FLAT",1,0.144231817493403,0.144231817493403
"SS","Reshad Jones",496739,"OUT",1,-0.192118486475975,-0.192118486475975
"SS","Reshad Jones",496739,"SLANT",1,-0.304443911632752,-0.304443911632752
"SS","Reshad Jones",496739,"GO",3,-0.420195240950308,-0.140065080316769
"SS","Reshad Jones",496739,"ANGLE",1,-0.77144701484499,-0.77144701484499
"OLB","Reuben Foster",2557837,"SCREEN",1,0.613334296813655,0.613334296813655
"OLB","Reuben Foster",2557837,"SLANT",2,0.476650542661257,0.238325271330629
"OLB","Reuben Foster",2557837,"OUT",1,0.0854097434220387,0.0854097434220387
"OLB","Reuben Foster",2557837,"CROSS",3,0.0486440139495787,0.0162146713165262
"OLB","Reuben Foster",2557837,"IN",1,0.00921920764257445,0.00921920764257445
"OLB","Reuben Foster",2557837,"FLAT",3,-0.143152609185307,-0.0477175363951025
"SS","Ricardo Allen",2543850,"IN",1,0.283888913037304,0.283888913037304
"SS","Ricardo Allen",2543850,"ANGLE",2,-0.00440980268663578,-0.00220490134331789
"SS","Ricardo Allen",2543850,"FLAT",3,-0.397337848802043,-0.132445949600681
"CB","Richard Sherman",2495507,"FLAT",2,0.492789669950029,0.246394834975015
"CB","Richard Sherman",2495507,"SCREEN",1,0.0871531185302923,0.0871531185302923
"CB","Richard Sherman",2495507,"CROSS",1,-0.0707182391227168,-0.0707182391227168
"CB","Richard Sherman",2495507,"OUT",1,-0.0904805207019888,-0.0904805207019888
"CB","Richard Sherman",2495507,"HITCH",4,-0.247973816850294,-0.0619934542125734
"CB","Richard Sherman",2495507,"CORNER",1,-1.51003788884297,-1.51003788884297
"LB","Riley Bullough",2558923,"IN",2,0.244472583352221,0.12223629167611
"LB","Riley Bullough",2558923,"CROSS",1,-0.661223202801813,-0.661223202801813
"CB","Robert Alford",2539653,"CROSS",1,2.90561614701627,2.90561614701627
"CB","Robert Alford",2539653,"POST",1,1.11851799432598,1.11851799432598
"CB","Robert Alford",2539653,"IN",1,0.27903840512483,0.27903840512483
"CB","Robert Alford",2539653,"CORNER",1,0.195054037563453,0.195054037563453
"CB","Robert Alford",2539653,"HITCH",5,0.118804692648433,0.0237609385296865
"CB","Robert Alford",2539653,"GO",4,-3.43034470401581,-0.857586176003952
"FS","Rodney McLeod",2534832,"GO",1,0.833343807589933,0.833343807589933
"FS","Rodney McLeod",2534832,"POST",1,0.671133002628886,0.671133002628886
"FS","Rodney McLeod",2534832,"CROSS",1,0.117416363120182,0.117416363120182
"FS","Rodney McLeod",2534832,"HITCH",2,0.0882794706828285,0.0441397353414142
"DE","Romeo Okwara",2556641,"SCREEN",1,0.308062592731322,0.308062592731322
"FS","Ron Parker",2530794,"IN",3,0.124854394468487,0.0416181314894956
"FS","Ron Parker",2530794,"POST",1,0.122756453053465,0.122756453053465
"FS","Ron Parker",2530794,"HITCH",1,0.0396347986554132,0.0396347986554132
"FS","Ron Parker",2530794,"FLAT",2,0.00271876631755141,0.00135938315877571
"FS","Ron Parker",2530794,"CORNER",1,-0.0285100147740753,-0.0285100147740753
"FS","Ron Parker",2530794,"GO",2,-1.06157222611728,-0.530786113058641
"FS","Ron Parker",2530794,"OUT",2,-1.0930980361371,-0.546549018068549
"FS","Ron Parker",2530794,"CROSS",4,-1.27067427999351,-0.317668569998378
"CB","Ronald Darby",2552689,"SCREEN",2,0.382922845133369,0.191461422566685
"CB","Ronald Darby",2552689,"FLAT",1,0.312507053871982,0.312507053871982
"CB","Ronald Darby",2552689,"IN",1,0.221227663768516,0.221227663768516
"CB","Ronald Darby",2552689,"SLANT",2,-0.281508238621146,-0.140754119310573
"CB","Ronald Darby",2552689,"OUT",4,-0.447804442423901,-0.111951110605975
"CB","Ronald Darby",2552689,"CORNER",1,-0.727865939215112,-0.727865939215112
"CB","Ronald Darby",2552689,"HITCH",4,-1.35143052471076,-0.337857631177691
"DB","Ronnie Harrison",2561008,"SCREEN",1,0.394400233607283,0.394400233607283
"DB","Ronnie Harrison",2561008,"IN",2,0.381359815250094,0.190679907625047
"DB","Ronnie Harrison",2561008,"HITCH",1,0.191424517534477,0.191424517534477
"DB","Ronnie Harrison",2561008,"FLAT",1,0.050558710583271,0.050558710583271
"DB","Ronnie Harrison",2561008,"CROSS",2,0.0368149036849262,0.0184074518424631
"DB","Ronnie Harrison",2561008,"OUT",2,-0.778788154701165,-0.389394077350582
"FS","Rontez Miles",2540287,"OUT",1,0.103585629273811,0.103585629273811
"LB","Roquan Smith",2560877,"HITCH",4,1.20874532997244,0.30218633249311
"LB","Roquan Smith",2560877,"ANGLE",5,0.790899502076655,0.158179900415331
"LB","Roquan Smith",2560877,"FLAT",4,0.249804684275931,0.0624511710689827
"LB","Roquan Smith",2560877,"SLANT",1,0.0440321956307644,0.0440321956307644
"LB","Roquan Smith",2560877,"POST",1,-0.036751890318484,-0.036751890318484
"LB","Roquan Smith",2560877,"SCREEN",1,-0.0641346532074494,-0.0641346532074494
"LB","Roquan Smith",2560877,"IN",4,-0.449310848082973,-0.112327712020743
"LB","Roquan Smith",2560877,"OUT",6,-0.641081227708407,-0.106846871284734
"LB","Roquan Smith",2560877,"CROSS",5,-1.64809943249852,-0.329619886499704
"S","Rudy Ford",2558174,"HITCH",1,0.125024998722739,0.125024998722739
"CB","Ryan Lewis",2559208,"HITCH",5,0.903069103418454,0.180613820683691
"CB","Ryan Lewis",2559208,"SCREEN",2,0.0519421159328314,0.0259710579664157
"CB","Ryan Lewis",2559208,"POST",1,-0.266435096573962,-0.266435096573962
"CB","Ryan Smith",2555552,"SCREEN",3,1.24607333431432,0.415357778104775
"CB","Ryan Smith",2555552,"GO",1,0.643216252007748,0.643216252007748
"CB","Ryan Smith",2555552,"SLANT",1,0.471967776338455,0.471967776338455
"CB","Ryan Smith",2555552,"CORNER",1,0.207768611700356,0.207768611700356
"CB","Ryan Smith",2555552,"CROSS",1,-0.0208976483956406,-0.0208976483956406
"CB","Ryan Smith",2555552,"HITCH",4,-0.365891430947224,-0.0914728577368059
"CB","Ryan Smith",2555552,"POST",3,-0.842552632497607,-0.280850877499202
"CB","Ryan Smith",2555552,"OUT",3,-1.28928734271969,-0.429762447573231
"CB","Sam Shields",1037374,"FLAT",1,0.483172752493484,0.483172752493484
"CB","Sam Shields",1037374,"CROSS",1,-0.0144887689807514,-0.0144887689807514
"CB","Sam Shields",1037374,"GO",1,-0.677026304482326,-0.677026304482326
"CB","Sam Shields",1037374,"HITCH",5,-0.739332626425192,-0.147866525285038
"CB","Sam Shields",1037374,"OUT",3,-1.2686771924282,-0.422892397476065
"OLB","Samson Ebukam",2558830,"ANGLE",1,0.0310325663047562,0.0310325663047562
"DB","Sean Chandler",2561017,"HITCH",1,-0.296077543859785,-0.296077543859785
"DB","Sean Chandler",2561017,"OUT",1,-0.384983784804101,-0.384983784804101
"DB","Sean Chandler",2561017,"IN",1,-0.814739118247322,-0.814739118247322
"SS","Sean Davis",2555386,"CROSS",3,1.65763413318053,0.552544711060177
"SS","Sean Davis",2555386,"GO",2,1.45809222809196,0.729046114045981
"SS","Sean Davis",2555386,"POST",3,1.15693408280669,0.385644694268896
"SS","Sean Davis",2555386,"SLANT",1,0.0334824503534545,0.0334824503534545
"SS","Sean Davis",2555386,"HITCH",2,0.0181133837906871,0.00905669189534353
"SS","Sean Davis",2555386,"FLAT",1,-0.0469828196678065,-0.0469828196678065
"SS","Sean Davis",2555386,"ANGLE",1,-0.0855899201010346,-0.0855899201010346
"SS","Sean Davis",2555386,"IN",3,-0.307000519675174,-0.102333506558391
"SS","Sean Davis",2555386,"WHEEL",1,-0.374863236789554,-0.374863236789554
"ILB","Sean Lee",496937,"CROSS",1,0.123167054220019,0.123167054220019
"ILB","Sean Lee",496937,"IN",1,0.0698024772239043,0.0698024772239043
"ILB","Sean Lee",496937,"SCREEN",1,0.0534481750702096,0.0534481750702096
"SS","Shamarko Thomas",2539937,"SLANT",1,0.989159282580921,0.989159282580921
"OLB","Shaq Thompson",2552447,"SLANT",3,0.972266288316146,0.324088762772049
"OLB","Shaq Thompson",2552447,"HITCH",3,0.801559407115935,0.267186469038645
"OLB","Shaq Thompson",2552447,"FLAT",2,0.604048892138848,0.302024446069424
"OLB","Shaq Thompson",2552447,"CROSS",2,0.145873705893841,0.0729368529469206
"OLB","Shaq Thompson",2552447,"OUT",1,0.127862483661048,0.127862483661048
"OLB","Shaq Thompson",2552447,"SCREEN",1,0.11428474091179,0.11428474091179
"OLB","Shaq Thompson",2552447,"WHEEL",1,0.00408287293009968,0.00408287293009968
"OLB","Shaq Thompson",2552447,"GO",1,-0.0107959294757268,-0.0107959294757268
"OLB","Shaq Thompson",2552447,"ANGLE",1,-0.0412934045740356,-0.0412934045740356
"OLB","Shaq Thompson",2552447,"CORNER",1,-0.196481263277105,-0.196481263277105
"CB","Shaquill Griffin",2558259,"HITCH",6,0.605840285980405,0.100973380996734
"CB","Shaquill Griffin",2558259,"FLAT",3,0.283387175797421,0.0944623919324737
"CB","Shaquill Griffin",2558259,"CROSS",1,-0.0229589782012075,-0.0229589782012075
"CB","Shaquill Griffin",2558259,"OUT",1,-0.120818204295038,-0.120818204295038
"CB","Shaquill Griffin",2558259,"POST",1,-0.197510096537353,-0.197510096537353
"CB","Shaquill Griffin",2558259,"IN",1,-1.01913276065652,-1.01913276065652
"CB","Shaquill Griffin",2558259,"GO",1,-2.03323007806354,-2.03323007806354
"CB","Shareece Wright",2495251,"IN",1,-0.133105631252271,-0.133105631252271
"CB","Shareece Wright",2495251,"FLAT",2,-0.213703749311537,-0.106851874655769
"CB","Shareece Wright",2495251,"HITCH",7,-0.760182177056968,-0.108597453865281
"CB","Shareece Wright",2495251,"GO",2,-0.835052144257242,-0.417526072128621
"OLB","Sharif Finch",2561328,"SCREEN",1,0.202882964952516,0.202882964952516
"OLB","Sharif Finch",2561328,"HITCH",1,-0.0177291618224868,-0.0177291618224868
"SS","Sharrod Neasman",2556443,"FLAT",5,0.843354379293258,0.168670875858652
"SS","Sharrod Neasman",2556443,"IN",1,0.390625948554295,0.390625948554295
"SS","Sharrod Neasman",2556443,"ANGLE",1,0.219138449421992,0.219138449421992
"SS","Sharrod Neasman",2556443,"HITCH",1,0.19826325510084,0.19826325510084
"SS","Sharrod Neasman",2556443,"OUT",3,0.0789520761332593,0.0263173587110864
"SS","Sharrod Neasman",2556443,"GO",1,-2.64029395272083,-2.64029395272083
"LB","Shaun Dion Hamilton",2561003,"HITCH",1,0.23439134108449,0.23439134108449
"SS","Shawn Williams",2539233,"HITCH",4,1.76989045655949,0.442472614139872
"SS","Shawn Williams",2539233,"CORNER",1,1.45185570818324,1.45185570818324
"SS","Shawn Williams",2539233,"POST",2,0.241600087679806,0.120800043839903
"SS","Shawn Williams",2539233,"CROSS",2,0.236644103174808,0.118322051587404
"SS","Shawn Williams",2539233,"IN",2,-0.063065291365211,-0.0315326456826055
"SS","Shawn Williams",2539233,"FLAT",3,-0.108676554338173,-0.0362255181127242
"SS","Shawn Williams",2539233,"SLANT",5,-0.65692766907158,-0.131385533814316
"SS","Shawn Williams",2539233,"GO",3,-2.04480573000269,-0.681601910000897
"CB","Sherrick McManis",494289,"IN",1,0.22406610006434,0.22406610006434
"CB","Sherrick McManis",494289,"HITCH",1,0.133727557715232,0.133727557715232
"CB","Sherrick McManis",494289,"FLAT",1,-0.00881762480235152,-0.00881762480235152
